,author,developer_reply,review,review_date,reviewer_ratings,star
100,정윤호,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 14일</span></div>정윤호님, 안녕하세요. 웰뱅입니다. 리뷰 상에 문의 주신 로그인 건에 대해서는 개인정보 확인 없이 도와드리기 어려운 점 너그러운 양해부탁드립니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.</div>", 로그인 눌러도 반응이 없네요 핸드폰 리부팅해서 해도 똑같아요,2021년 9월 13일,2,별표 5개 만점에 3개를 받았습니다.
101,그레이트,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 25일</span></div>그레이트님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱이 너무 깔끔하게 잘되어 있습니다. 앞으로도 계속 이용할겁니다!,2021년 8월 24일,0,별표 5개 만점에 5개를 받았습니다.
102,최규원,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 3일</span></div>최규원님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다</div>", 보통예금 이자도 많고~~~ 앱사용이 편리합니다~~~,2021년 8월 3일,0,별표 5개 만점에 5개를 받았습니다.
103,장지영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 6일</span></div>장지영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용이 쉽게 설계되어 있어 만족합니다~,2021년 9월 5일,0,별표 5개 만점에 5개를 받았습니다.
104,guwon Seo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 25일</span></div>서규원님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 불편사항을 겪으시는지 정확한 확인이 어려워 답변에 제한이 있는 점 양해 부탁드립니다. 혹시 최근에 단말기에 지문을 추가 등록하시거나, 재등록하신 이력이 있으시다면 재등록이 필요할 수 있습니다. 전체메뉴 (≡) 최하단 &gt; 앱 설정 &gt; 로그인 &gt; 지문/Face ID 메뉴를 통해 지문을 다시 등록하셨음에도 불구하고 동일한 현상이 일어나신다면 번거로우시더라도 웰컴저축은행 고객센터 1661-9400(평일 09:00~18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 지문 등록했는데도 재등록을 계속 요구합니다...,2021년 8월 25일,0,별표 5개 만점에 1개를 받았습니다.
105,강혜원,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 7일</span></div>강혜원님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 이체도 편하고 적금이율도 높고 좋습니다.,2021년 7월 6일,1,별표 5개 만점에 5개를 받았습니다.
106,가필드운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>가필드운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 이용하시면서 좋았던 점이나, 개선해야 할 점을 말씀주신다면 내부에 전달하도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 처음 이용해 보는 거라서 그런지 저는 편하게 잘 쓰고 있습니다. 좀 더 이용해보고 댓글 올리겠습니다.,2021년 7월 5일,1,별표 5개 만점에 4개를 받았습니다.
107,ANALOGBUS,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 26일</span></div>EVE Jung님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱도 편리하고 깔끔하고 젤 중요한 높은 적금이자,2021년 7월 26일,0,별표 5개 만점에 5개를 받았습니다.
108,ByoungMoo Ahn,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 26일</span></div>ByoungMoo Ahn님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱이 직관적이고 오류도 없고 빠름,2021년 7월 26일,0,별표 5개 만점에 5개를 받았습니다.
109,장용운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>장용운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좋아용 저축은행어플치고 잘 만들었어요,2021년 7월 5일,1,별표 5개 만점에 5개를 받았습니다.
110,heekyung Jung,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 8일</span></div>heekyung Jung님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편리하고 좋네요. 금리도 듬뿍~~~,2021년 9월 7일,0,별표 5개 만점에 4개를 받았습니다.
111,시골개즈,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 26일</span></div>시골개즈님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 네트워크 환경을 확인하신 후에 다시 한 번 시도 부탁드립니다. 더불어 사용하고 계신 휴대전화기기 '설정' &gt; 소프트웨어 업데이트 확인 후에도 동일한 현상이 일어나신다면
웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 마이뱅킹을 개편했다더니 마이뱅킹에 못 들어 가게 수정한 걸까요? 앱으로 적금이고 입출금이고 내 돈 다 어디 있는지 확인이 안되니 상품 전부 해지 해야겠습니다,2021년 7월 23일,0,별표 5개 만점에 1개를 받았습니다.
112,Yoon C.,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 5일</span></div>Yoon C.님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다</div>", 직관적 인터페이스가 사용하기 편리해요,2021년 8월 4일,1,별표 5개 만점에 5개를 받았습니다.
113,유아라,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 6일</span></div>유아라님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 앱 사용 중 어느 단계에서 로그인 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 재설치 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 로그인안됨 탭옮길때마다 개인정보인증 계속해야함,2021년 9월 6일,0,별표 5개 만점에 1개를 받았습니다.
114,jh hyun,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 1일</span></div>jh hyun님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 이쁘고 간편해서 진짜 쓰기편한 앱,2021년 8월 31일,0,별표 5개 만점에 5개를 받았습니다.
115,69만회Parody Tube · 조회수,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 13일</span></div>69만회Parody Tube님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앱 업데이트로 인해 서비스를 이용하시는 데 불편함을 드려 죄송합니다. 웰컴저축은행은 고객님들의 불편사항을 청취하며 지속적으로 개선하고 있습니다. 앱 업데이트가 있을 때 마다 웰컴저축은행이 노력하고 있구나, 라는 너그러운 마음으로 이해해주실 수 있다면 감사드리겠습니다. 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 잘 사용하고 있는데 불필요한 업데이트로 통장 자체를 해지 할수 있습니다.,2021년 9월 11일,0,별표 5개 만점에 1개를 받았습니다.
116,최부자,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 22일</span></div>안녕하세요. 최필순님. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다.
일시적으로 네트워크가 끊겨 생긴 현상으로 보이며, 앱을 완전히 종료 후 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 새핸드폰에 까니까 기기등록중 오류뜸 어쩌지ㅜ ㅜ,2021년 7월 21일,0,별표 5개 만점에 4개를 받았습니다.
117,Hyunjeong Lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 18일</span></div>Hyunjeong Lee님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 갈수록 편리함이 늘어나네요!!대만족입니다!,2021년 8월 18일,0,별표 5개 만점에 5개를 받았습니다.
118,C.E.O BIN,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 28일</span></div>C.E.O BIN님, 안녕하세요. 웰컴저축은행입니다. 해당 문구는 휴대폰 기기에 악성 앱이 깔려 있어 웰컴디지털뱅크에서 접근을 차단했을 때 띄우는 문구입니다. 기기에 최근 설치한 앱 중 정상적인 경로로 설치하지 않은 앱이 있는지 확인 부탁드립니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 9004 인증완료했는데 블랙앱이라며 계속 재설치 요구함 재설치해도 같음,2021년 7월 27일,0,별표 5개 만점에 1개를 받았습니다.
119,Lime The,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 25일</span></div>Lime The님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좋아요!! 1금융권 말고 처음 사용하는 은행인데 만족합니다~~,2021년 8월 24일,0,별표 5개 만점에 5개를 받았습니다.
120,고태운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 27일</span></div>고태운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 직관적이라 편해요,2021년 9월 27일,0,별표 5개 만점에 5개를 받았습니다.
121,서울사랑사람사랑,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 6일</span></div>서울사랑사람사랑님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 직관적인 UI로 사용하기 쉬움,2021년 9월 4일,1,별표 5개 만점에 5개를 받았습니다.
122,오석환,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 10일</span></div>오석환님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 아주 실속있고 이자률도 좋은곳이네요^^,2021년 8월 7일,0,별표 5개 만점에 5개를 받았습니다.
123,별빛하늘,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 1일</span></div>별빛하늘님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 이자도 타은행보다 괜찮고 쉽게 이용할수 있어 좋아요,2021년 10월 1일,0,별표 5개 만점에 4개를 받았습니다.
124,Ting_bbo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>이안나님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 쉬워서 자주 보게되는거같아요,2021년 7월 5일,1,별표 5개 만점에 5개를 받았습니다.
125,의연히,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 2일</span></div>가머강님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다</div>", 금리도 좋고 잘되어있네요,2021년 7월 29일,0,별표 5개 만점에 5개를 받았습니다.
126,김희영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 12일</span></div>김희영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 타은행 계좌도 볼수 있어서 편하고 좋아요,2021년 8월 10일,0,별표 5개 만점에 5개를 받았습니다.
127,로나,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 28일</span></div>정재희님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 로그인 후 계좌 확인 과정 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 개인정보를 확인을 통해 유효 계좌 조회 등을 도와드리기 위해서는 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 안녕하세요. 전에 계좌를 만든 적이 있고, 로그인을 다시 하려니까 계좌를 만들라고 하던데 맞나요?",2021년 10월 27일,1,별표 5개 만점에 5개를 받았습니다.
128,배미영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 1일</span></div>배미영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 여러모로 도움도 되고 만족해요,2021년 9월 30일,0,별표 5개 만점에 5개를 받았습니다.
129,정명진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 29일</span></div>정명진님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 처음 사용해보는데 나름 괜찮은것 같아요,,",2021년 9월 29일,0,별표 5개 만점에 4개를 받았습니다.
130,momoty yo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 7일</span></div>momoty yo님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용이 편하고 간편나만의 계좌만들기 하니까 이체 넘 편해요 굿굿 파킹 이자율도 높아요,2021년 7월 6일,1,별표 5개 만점에 4개를 받았습니다.
131,김금순,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 27일</span></div>김금순님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 한눈에 잔고 확인하기에 좋습니다,2021년 10월 27일,1,별표 5개 만점에 5개를 받았습니다.
132,BC Won,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 12일</span></div>BC Won님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편리하고 간편해요.,2021년 7월 9일,0,별표 5개 만점에 5개를 받았습니다.
133,강은수,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 10일</span></div>강은수님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 가입조 편하고 사용하기도 편해요,2021년 9월 10일,0,별표 5개 만점에 5개를 받았습니다.
134,문초이,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 23일</span></div>문초이님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 지금까지 써본 은행 앱 중에 제일 깔끔해요!,2021년 9월 18일,0,별표 5개 만점에 5개를 받았습니다.
135,김연주,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 14일</span></div>김연주님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 어플도 편하구 친절한 고객상담!,2021년 9월 14일,0,별표 5개 만점에 5개를 받았습니다.
136,문다결,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 22일</span></div>문다결님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 오픈뱅킹 잘 활용해서 자주 사요해요.,2021년 10월 22일,0,별표 5개 만점에 5개를 받았습니다.
137,마로마료좋아,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 17일</span></div>마로마료좋아님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 마로마료좋아님께서 남겨주신 리뷰 내부에 전달할 수 있도록 하겠습니다. 고객님께서 남겨주신 리뷰에 큰 힘을 얻습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 오케이캐쉬백 푼돈모아서 잔돈모아올림적금 하는데요. 이거 아이디어 내신분 누구신가요?상주세요ㅎㅎ 개인적으로 포인트 영끌해서 네이버포인트로 만들었었는데 이거 알고 난뒤로 무조건 하나멤버스,리브메이트,롯데포인트 등등을 전부 오케이캐쉬백으로 만들어서 잔돈모아로 적립시켜버립니다.개인적인 바람이 있다면요. 저같은 네이버포인트 모으기에 진심인 사람은 1달에 3만점밖에 오케이캐쉬백 교환이 안되는게 슬퍼요.부디 네이버포인트로도 잔돈모아올림적금이 만들어졌으면 해요. 이거 보시면 네이버와도 협상해 주세요! 수고하세요~",2021년 8월 16일,0,별표 5개 만점에 5개를 받았습니다.
138,아빠까바,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 14일</span></div>아빠까바님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 처음 가입했는데 일반은행앱보다 더 잘만든것 같네요,2021년 10월 13일,0,별표 5개 만점에 5개를 받았습니다.
139,SIL J,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 10일</span></div>SIL J님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좋으나 오프라인은행이 점점 없어져서 번거러움,2021년 8월 9일,0,별표 5개 만점에 5개를 받았습니다.
