,author,developer_reply,review,review_date,reviewer_ratings,star
149,YJ,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 19일</span></div>YJ님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 지금까지 다양한 금융앱 써봤는데요. ui가 다른 은행보다 훨씬 이쁘고 직관적이네요🙂 고객입장에서의 편의성을 많이 고민하신거같아요. 이번 적금이벤트로 가입했는데 대출도 알아보려고 합니다ㅎㅎ 친구 가족들에게 적극 추천해야겠어요!,2021년 3월 18일,3,별표 5개 만점에 5개를 받았습니다.
150,혜린,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 16일</span></div>혜린님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 개선 요청 사항은 반영할 수 있도록 내부에 전달하도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 업데이트 하면서 좋아지기도 했지만.. 빠른이체 편했었는데 사라져서 너무 아쉬워요. 그리고 숫자 키패드 더 커졌음 좋겠어요. 너무 작아요. 그리고 카카오뱅크처럼 지문 인식 안될때 바로 패턴 로그인 뜨게 업그레이드 해주셨음 좋겠어요.,2021년 3월 15일,2,별표 5개 만점에 3개를 받았습니다.
151,GiHyeon PARK,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 22일</span></div>GiHyeon PARK님, 안녕하세요. 웰컴디지털뱅크입니다. 신분증 진위확인 인증 5회 초과 시 '정부24(https://www.gov.kr/portal/main)' 페이지 접속하시어 '서비스 &gt; 사실/진위확인' 메뉴를 통해 주민등록증 진위확인/잠김해제를 진행하셔야 합니다. 자세한 내용은 정부24페이지에서 확인 부탁드립니다.앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 신분증 인증하는데 5회초과 되었다고만 계속나오고 해결이 안됩니다. 제대로 입력해도 계속 같은것만 나옵니다,2021년 4월 21일,2,별표 5개 만점에 2개를 받았습니다.
152,Sehee Jeon,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Sehee Jeon님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 이전보다 사용하기 더 편하게 바뀌었네요. 자주 사용하는 이체가 편해서 좋아요. 새로운 기능도 많고 저에게 필요한 것을 알려주니 이것저것 해보게 되네요. 캐릭터도 바꿔봤는데 앱 들어갈때마다 기분도 업~ 좋아요^^,2021년 3월 4일,13,별표 5개 만점에 5개를 받았습니다.
153,박현규,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 18일</span></div>박현규님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 이용하기 편하고 이자율 넘 좋아요~,2021년 5월 18일,0,별표 5개 만점에 5개를 받았습니다.
154,바람개비,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 19일</span></div>안녕하세요? 웰컴저축은행입니다. 먼저 이용에 불편을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 로그인 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 업데이트 후 전체메뉴 - 로그인 버튼이 눌리지 않는 현상인지요? 따로 에러 메시지 등이 뜨진 않는지 등 구체적인 상황을 공유해주신다면 고객님의 어려움을 해결하는데 큰 도움이 될 수 있을 것 같습니다. 번거로우시더라도 웰컴저축은행 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 업데이트후 재로그인 해야되서 로그인하려고해도 버튼 눌리지도않음 이런 사례많은거같은데 최우선적으로 고치셔야할듯요,2021년 4월 19일,1,별표 5개 만점에 3개를 받았습니다.
155,O K,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 29일</span></div>O K님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 계좌 목록에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 업데이트 후 계좌 목록 전체로 보는게 예뻐지긴 했으나 개인적으로는 너무 넓어져서 계좌가 여러개인 경우 한 화면에여러 계좌를 좀 더 많이 볼수 없어서 기존 디자인 형태처럼 계좌간 간격을 조금 좁혀 주는 옵션을 만들어서 사용자가 선택 할수 있게 하는게 좋을것 같습니다. 모 은행은 그렇게 제공 하더라구요. 그리고 전체 계좌 보는 메뉴 찾기가 좀 더 어려워진듯 해서 메뉴에서도 전체 계좌 보기 메뉴가 보였으면 합니다. 항상 어플 잘 쓰고 있어서 감사합니다 기존 1금융들보다 훨씬 빠르고 카카오처럼 빠르고 쉬워서 좋아요^^,2021년 3월 27일,2,별표 5개 만점에 4개를 받았습니다.
156,김지은,," 이율 좋고, 앱도 깔끔하고 간편해요^^ 한눈에 보기 쉬워요. 단, 예적금 가입시 자동이체일이 가입시점으로 자동설정되는 게 안타깝네요. 자동이체일을 변경했으면 좋겠어요^^",2021년 2월 19일,40,별표 5개 만점에 5개를 받았습니다.
157,가명,, 인터페이스 깔끔하고 귀엽고 쾌적함 안그래도 적금 옮겨야했는데 쿠키이벤트까지 하고 운이 좋지 뭐얌 계좌이체에서 조금 애먹었는데 모든 저축은행은 전산통합이 돼있다니까 나처럼 헤매는 분들은 '저축은행'으로 계좌이체하시길~,2021년 1월 29일,14,별표 5개 만점에 5개를 받았습니다.
158,노랑,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 7일</span></div>lime yee님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 먼저 이용에 불편을 드려 죄송합니다. 신분증의 경우 빛이 반사되는 경우, 어두운 배경이 아닌 경우에 숫자 인식이 정상적으로 되지 않을 수 있습니다. 너무 밝지 않은 장소, 어두운 배경에서 신분증을 놓고 촬영 부탁드립니다. 위와 같이 진행하여도 동일한 증상이 계속된다면, 정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 가입이 안됩니다. 신분증 정보 입력하는데 면허번호란에 숫자가 안적혀서보니 공란 두칸이 입력되어서 일일이 지우는것도 귀찮았는데 정정도 안되는 주민등록번호 뒷자리가 틀렸다고 느낌표만 띄우고 진행이 안되네요. 몇번이나 사진 다시 찍었다가 적었다가.. 짜증나서 어플 삭제합니다.,2021년 4월 7일,13,별표 5개 만점에 1개를 받았습니다.
159,풀잎,, 개발자모드디버깅에서 USB디버깅을 해제하라는데 확인을 눌러도 계속 안내팝업만 뜨고 설정으로 넘어가지도 않고 취소를 누르면 앱이 꺼져버리고.. 아무것도 못하겠네요 뭘어떡하라는건지 해결좀 해주시죠?,2021년 2월 7일,9,별표 5개 만점에 1개를 받았습니다.
160,db몽글 쁘띠 고양이,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 27일</span></div>db몽글 쁘띠 고양이님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. LTE나 와이파이 등의 인터넷 환경을 확인하신 후 화면이 완전히 불러와진 이후에 다시 한 번 시도해주시기 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 로그인하고 적금 추천해준다는 팝업뜨는데 그게 닫히지가 않네요;;;;;;;팝업이 닫아져야 은행일을 볼텐데,2021년 4월 27일,0,별표 5개 만점에 1개를 받았습니다.
161,Ungki Nam,, 앱으로 편리하게 사용중입니다. 이젠 저축은행도 1금융과 별반 다를게 없네요. 신용점수 조회까지 가능하니 유료로 하지마시고 웰컴뱅가입해보세요. 절대 후회하지 않습니다. 강추,2021년 2월 7일,9,별표 5개 만점에 5개를 받았습니다.
162,HYUN JU KIM,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 22일</span></div>HYUN JU KIM님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. HYUN JU KIM님께 실망감을 드려 정말 죄송합니다. 더욱 분발하여 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하겠습니다. 이용 중에 불편하신 사항이나 궁금하신 점은 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 로그인한 후 띄우는 팝업 그만 좀 띄우세요..제가 속도제한 있는 데이터 옵션 쓰고있는데 그 팝업 불러오느라 어플이 제대로 안돌아가잖아요.. 예전 버젼은 속도빠르고 잘 됐는데 요새 버젼은 영 . 누구나 다 속도 빠른 와이파이 환경에 사는게 아니에요. 오죽하면 이젠 너무 스트레스 받아서 지금은 국민은행에서 오픈뱅킹으로 웰컴 돈 빼와서 쓰고있습니다. 아래 리뷰들 보니 요새 뭐 댓글이벤트 하나봐요?ㅋ 저는 별점1개 주고갑니다,2021년 3월 20일,6,별표 5개 만점에 1개를 받았습니다.
163,최조운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>최조운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 어플 간편하고 좋아요 요즘 저금리 시대에 이정도 이자를 주는 은행이 없다는 점에서 아주 만족합니다,2021년 5월 24일,1,별표 5개 만점에 5개를 받았습니다.
164,EH J,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 16일</span></div>EH J님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>"," 심플하면서 직관적인 UI가 앱을 사용하는데 있어 편리함을 주었고, 업데이트를 통해 점점 사용자를 배려하는 부분이 많아지는것 같아서 좋습니다. 앞으로도 꾸준히 이용할 수 있게 잘 부탁드립니다~",2021년 3월 16일,5,별표 5개 만점에 5개를 받았습니다.
165,이동,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 29일</span></div>이동님, 안녕하세요. 웰컴저축은행입니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 짜증만 나는 앱 안되어 다시 깔아도 먹통 근데 왜 남 계좌정보가 나한테 떴는지 설명하시오 난 작년말에 앱깔고 계좌개설했는데 6.21 아디다스 신세계 강남점 여름 런닝화구매 얼마 이런게 보이던데 캡쳐할라니 보안상 안된다고 해서 사진찍어놨소 큰 문제 아니오?,2021년 3월 28일,0,별표 5개 만점에 1개를 받았습니다.
166,신백마,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 2일</span></div>신백마님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 아주 유용한 은행입니다,2021년 7월 1일,0,별표 5개 만점에 5개를 받았습니다.
167,ju hyun lim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 19일</span></div>ju hyun lim님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 웰컴 처음사용해보는데 이체도 송금도 디자인 한눈에 딱들어와서 사용하기도 편하고 구성체계가 타 은행에비해서 심플하고 유용하네요 자주어플 애용할게요~!!,2021년 3월 19일,3,별표 5개 만점에 5개를 받았습니다.
168,박세미,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 30일</span></div>박세미님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 업무특성상 다양한 금융어플을 많이 이용하는데 로그인이 간편해서 좋구요 정기적금이나 대출을 한번에 알아볼수있게 정리되어있어서 더더욱 편리하고 좋은거같아요 앞으로도 쭈욱 이용할 생각입니다🙂,2021년 3월 30일,9,별표 5개 만점에 5개를 받았습니다.
169,아썬,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 28일</span></div>아썬님, 안녕하세요. 웰컴저축은행입니다. 이용에 불편을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 로그인 단계 중 어떤 단계에서 어려움을 겪으셨는지 정확히 알기 어려워 답변에 어려움이 있는 점 너그러운 양해 바랍니다. 우측 상단 전체메뉴 (≡) 아이콘 선택 후 로그인 버튼을 눌러 로그인을 시도하였을 때에도 동일한 오류가 발생하시는지요? 계속해서 동일한 증상이 반복된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 개인정보 모두 입력하고 통장까지 만들고 했는데 로그인하려면 왜 다시 회원가입하고 계좌가 없으니 다시 계좌 만들라고하죠??,2021년 4월 28일,0,별표 5개 만점에 1개를 받았습니다.
170,BK JO,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>BK JO님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
BK JO님께 실망감을 드려 정말 죄송합니다.
웰컴저축은행은 더 나은 속도와 서비스를 위해 지속적으로 개선과 업데이트하고 있습니다.
의견주신 내용만으로는 어떤상황에서 불편함을 겪으셨는지 확인이 어렵습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
정확한 상황 확인을 위해 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>"," 업데이트하고 매우 불편해짐. 메뉴에서 기본적인 입출금 내역 조회하기가 안됨. 초기화면으로가서 맨아래 뭔지도 모를 아이콘의 의미를 대강 유추해서 눌러야 찾을수있음. 입출금 내역 조회시 내역별상세조회후 이전화면으로 돌아가면 검색조건이 초기화 됨. 출금, 입금 표시하는 화살표 방향이 멋대로라 오히려 헷갈리고 입금됐다는건지 출금됐다는건지 알수없게함. 같은 출금내역으로 금액은 마이너스면서 어떤건 화살표가 위고 어떤건 아래임. 이렇게 불편한 은행 앱은 생전 처음이다. 최악임.",2021년 3월 5일,16,별표 5개 만점에 1개를 받았습니다.
171,Jeong Hyeon Park,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>Jeong Hyeon Park님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 앱 구동 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 어플을 깔고 처음 실행 할 때는 잘 되는데 그다음에 들어갈때 어플처음 화면 사람이 지나가다가 멈춰요 그리고는 로그인상태로 넘어가지도 않고 있어요 사용할때마다 지웠다 깔았다 해야 해요 아주 불편해요,2021년 4월 7일,7,별표 5개 만점에 1개를 받았습니다.
172,GGoM Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 29일</span></div>GGoM kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 주변 지인이 워낙 괜찮다고 추천해줘서 저도 깔아서 써봤는데 생각보다 통합도 잘되있고 깔끔하네요. 앞으로도 자주 애용할것같아요.,2021년 3월 26일,2,별표 5개 만점에 5개를 받았습니다.
173,우띤앙,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 16일</span></div>우띤앙님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 사용하기 편하게 섹션이 잘 나눠져있고 간편인증으로 로그인도 가능해서 편해요! 디자인도 깔끔하고 지저분한게 없어서 보기 편하구요! 좋습니다!,2021년 3월 16일,2,별표 5개 만점에 5개를 받았습니다.
174,김효주,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 29일</span></div>김효주님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 먼저 이용에 불편함을 드려 죄송합니다. 말씀주신 본인 인증에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 웰컴이 쓰기는 좋은데 다만 아쉬운게 실수로 통장정지 시키면 본점을 가야함 이번에 우리엄마도 감기걸려서 아픈데 우리지역에 웰컴도 없고해서 팩스로 통장사본이랑 보내준다고 풀어주랫더니 안된다고 확고함,2021년 3월 28일,0,별표 5개 만점에 3개를 받았습니다.
175,슝군,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 10일</span></div>슝군님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 업데이트후 예뻐짐 미래를 앞서간 ui 간편에 중점을 두어 직관적인 화면이 너무 마음에 듭니다. 고객들의 시간은 소중하다는걸 절실하게 느끼게 해주셨네요.,2021년 3월 10일,4,별표 5개 만점에 5개를 받았습니다.
176,남영순,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>남영순님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 기존은행들 앱보다 단순하고 간편해서 사용하기 좋아요 예금금리도 높아서 최고~~ 그런데 이전버전에서 우대조건 확인이 더쉬웠던거같아요 앱이 달라졌는데 특별히 더좋아진건 모르겠네요,2021년 4월 7일,7,별표 5개 만점에 4개를 받았습니다.
177,mins _wit,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 18일</span></div>mins _wit님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 처음써보지만 편리하구 좋아요! 은행 앱 많이 쓰는데 다들 흰색 아님 푸른색 계열이라 비슷해서 헷갈리는데 눈에 확 띄어서 좋아요ㅎㅎㅎ,2021년 3월 17일,0,별표 5개 만점에 5개를 받았습니다.
178,라이오,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 25일</span></div>라이오님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 간편한 웰컴저축은행~구우웃~^^,2021년 5월 24일,0,별표 5개 만점에 5개를 받았습니다.
179,라랄라,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 17일</span></div>라랄라님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 예,적금 잔액을 한눈에 볼 수 있어 좋으네요 상황에 맞게 잔액 숨기기 기능도 센스 있고요 ! 무료신용관리도 좋았는데 사용자 편의에 맞게 리뉴얼 된거 같아요 !!",2021년 3월 16일,1,별표 5개 만점에 5개를 받았습니다.
180,양재훈,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 17일</span></div>양재훈님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 깔끔한 화면구성, 보기 편한 버튼위치, 찾기 쉬운 색감, 편리한 이체 기능, 다양하게 실생활에 유용하네요 왜 이름이 디지털뱅크인지 알겠네요",2021년 3월 16일,2,별표 5개 만점에 5개를 받았습니다.
181,Pooh Pu,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>Pooh Pu님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
앱 속도 문제로 인해 서비스 이용에 불편을 드려 죄송합니다.
당시 어플 동시 접속 이용자 수가 집중되어 일시적으로 일어난 현상으로, 웰컴저축은행은 앱 속도를 개선하기 위해 힘쓰고 있습니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 앱이 너무 느리게 열리고 사용하기 불편할정도 느리네요... 왜이런건가요??? -해결된거 같네요 잘 쓰고있는데 느려져서 불편했는데 해결되니 좋네요,2021년 3월 4일,5,별표 5개 만점에 5개를 받았습니다.
