,author,developer_reply,review,review_date,reviewer_ratings,star
125,김애자,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 7일</span></div>김애자님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
다만 말씀해주신 내용만으로는 어떠한 상황에서 불편함을 겪으셨는지 확인이 어렵습니다.
앱 재접속 후에도 동일한 증상이 계속된다면,
번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 로그인이 몇칠째 안되요....어쩌란건지....,2021년 4월 7일,0,별표 5개 만점에 1개를 받았습니다.
126,이토순,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 21일</span></div>이토순님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 다른은행앱보다 월등합니다. 이자율 충족예시라던가 다 편하게되있어요..,2021년 4월 21일,1,별표 5개 만점에 5개를 받았습니다.
127,정미란,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 8일</span></div>정미란님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 편하고 좋네요 이율도 좋고,2021년 6월 5일,0,별표 5개 만점에 5개를 받았습니다.
128,윤옥희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 24일</span></div>윤옥희님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편하고 금리도좋아요,2021년 6월 23일,0,별표 5개 만점에 5개를 받았습니다.
129,멸꽁,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>멸꽁님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 편리하고 빠르네요 쵝오!,2021년 4월 2일,0,별표 5개 만점에 5개를 받았습니다.
130,Yee JS,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 9일</span></div>Yee JS님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 편하고 쉽네요,2021년 6월 9일,0,별표 5개 만점에 5개를 받았습니다.
131,김길홍,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 13일</span></div>김길홍님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용자가 쉽게 되어있습니다 금리도,2021년 5월 12일,0,별표 5개 만점에 5개를 받았습니다.
132,펭이모,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 10일</span></div>펭이모님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편리한 기능이 많아 좋아요. 매우 만족~~,2021년 6월 9일,0,별표 5개 만점에 5개를 받았습니다.
133,Nara J,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 14일</span></div>Naja J님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 편해요 캐릭터가 있어서 친근함이 느껴져요,2021년 5월 13일,0,별표 5개 만점에 5개를 받았습니다.
134,유은진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 31일</span></div>유은진님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 간편하게 이용할수 있어 편리합니다!,2021년 3월 30일,0,별표 5개 만점에 5개를 받았습니다.
135,유혜란,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 3일</span></div>유혜란님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 가입할때 조금힘들었는데 가입하고나니 좋네요~ 열심히해봐야죠~~,2021년 6월 3일,0,별표 5개 만점에 5개를 받았습니다.
136,Google 사용자,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 1일</span></div>Google Play 사용자님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 1금융권보다도 더 편리합니다 고객으로서 감사합니다,2021년 3월 31일,0,별표 5개 만점에 5개를 받았습니다.
137,Crystal,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 30일</span></div>Crystal님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 웰뱅! 이번에 업뎃하고 나서 디자인도 훨씬 직관적으로 변해서 좋고 기능도 더 추가돼서 몹시 좋아졌어요오!! 처음엔 디지털뱅크?가 뭐지 하고 가입했는데 진짜 디지털뱅크네요ㅋㅋ 다른곳들은 이거해라 저거해라 복잡한데 웰뱅은 간편해서 한번 쓴 뒤론 다른곳 이용 못하겠어요ㅠㅠ 금리도 높고 여러가지 혜택들도 다양해서 써보면 절대 후회안할듯?,2021년 3월 30일,22,별표 5개 만점에 5개를 받았습니다.
138,박태영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 12일</span></div>박태영님, 안녕하세요. 웰컴저축은행입니다. 해당 문구는 휴대폰 기기에 악성 앱이 깔려 있어 웰컴디지털뱅크에서 접근을 차단했을 때 띄우는 문구입니다. 기기에 최근 설치한 앱 중 정상적인 경로로 설치하지 않은 앱이 있는지 확인 부탁드립니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 블랙앱입니다라고 뜨고 다시설치하라고 하는데 다시설치 계속해도 로그인이 안되네요,2021년 5월 11일,0,별표 5개 만점에 1개를 받았습니다.
139,박일,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>박일님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 간편하고 좋습니다 편리하네요,2021년 4월 2일,0,별표 5개 만점에 5개를 받았습니다.
140,박선희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>박선희님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 어떤 서비스를 찾기가 어려우셨을지 구체적으로 말씀주시면 가이드 드릴 수 있도록 하겠습니다. 이용에 대해 궁금한 점은 웰컴저축은행 대표번호 1661-9400 (평일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 고객님의 너그러운 양해 부탁드립니다. 감사합니다.</div>", 뭐든지 찾기가 어려움!!!!짜증난다,2021년 5월 24일,0,별표 5개 만점에 1개를 받았습니다.
141,박창섭,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 8일</span></div>박창섭님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 적금이율이 높고 이용하기 편해요~,2021년 6월 7일,0,별표 5개 만점에 4개를 받았습니다.
142,김승환,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 24일</span></div>김승환님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 우선 이용에 불편을 드려 죄송합니다. 남겨주신 의견을 바탕으로 원인을 파악하고 조치 하였습니다. 3.1.0 버젼 앱을 다운받으시어 다시 한 번 시도해주시면 감사하겠습니다. 감사합니다.</div>", 계좌 개설시 신분증 인식이 잘 안되어서 불편하네요,2021년 6월 23일,0,별표 5개 만점에 3개를 받았습니다.
143,오희영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 17일</span></div>오희영님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. 정확히 어떤 문구가 뜨는지 알려주실 수 있을까요? 휴대폰 재부팅 후에도 동일한 현상이 일어나신다면, 조금 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 실행이 안돼요....ㅠㅠ 어플이 응답하지 않는다고 떠요,2021년 5월 15일,0,별표 5개 만점에 2개를 받았습니다.
144,Vi타 min,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 17일</span></div>Vi타 min님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 어플 자주 에러나요ㅜㅜㅠ 주거래처럼 사용하는데 불안함...,2021년 6월 16일,0,별표 5개 만점에 4개를 받았습니다.
145,Shin Myoung Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>Shin Myoung Kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 직관적이고 사용하기 편하다.,2021년 6월 1일,0,별표 5개 만점에 5개를 받았습니다.
146,rainbow 0915,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 3일</span></div>rainbow 0915님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 빠르고 편리합니다,2021년 5월 2일,0,별표 5개 만점에 5개를 받았습니다.
147,황의진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>황의진님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 어플이 참편하고 이자 조은 상품 많네요^^ 웰컴에서 부자되자구요,2021년 4월 7일,1,별표 5개 만점에 5개를 받았습니다.
148,k kk,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 28일</span></div>k kk님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 편리하고 깔끔해요,2021년 4월 28일,2,별표 5개 만점에 5개를 받았습니다.
149,음악대장우리동네,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 24일</span></div>음악대장우리동네님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 이자 표시에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 여러 은행어플 써봤는데 정말 직관적이고 편리합니다. 다른 은행은 없는 기능도 몇개보여서 정말 획기적이라고 생각해요. 개인적으로 어플 편리성은 카카오뱅크랑 더불어 투톱이라 생각됩니다. 다좋은데 한가지 아쉬운건 파킹통장이나 적금통장에 하루하루 쌓이는 이자를 표시해주면 좋을 것 같습니다. 케뱅이나 카카오에는 있는 기능인데 막연히 한달기다리다가 이자가 들어오는 것보단 진행상황을 더 알기 쉬워서 표시해주면 좋겠어요~ 전체적으로 앱은 훌륭하네요. 추후에 금리가 낮아지지않길 바랄뿐...,2021년 3월 23일,34,별표 5개 만점에 4개를 받았습니다.
150,배계화,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>배계화님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 다양 예적 상품 좋고 앱도 깔끔,2021년 5월 5일,0,별표 5개 만점에 5개를 받았습니다.
151,최수연,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 17일</span></div>최수연님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 이체할 일이 많아서 웰뱅 어플 많이 이용하는데요, 정보가 눈에 딱 들어오게끔 되었어서 사용하기 편리해요. 로그인도 간편하고 찾고싶은 부분 찾기도 쉬워서 웰뱅 어플 자주 이용합니다. 한눈에 여러 계좌가 다 보여서 파악하기 좋아요, 필요하신 분 웰뱅 어플 사용해보시면 만족하실거에요^^",2021년 3월 16일,15,별표 5개 만점에 5개를 받았습니다.
152,신유진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 11일</span></div>신유진님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 신유진님께서 불편함을 느끼신 '로그아웃 버튼' 찾기의 어려움이나, 자주 쓰는 메뉴에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>"," 어플이 심플하면서 예뻐지고, 사용하기 재밌도록 캐릭터설정 등 다양한 기능이 추가된건 너무 좋아요! ㅋ 웰컴어플 매일 켜고 싶을정도니까요 :) 그런데..상용적으로 쓰는 메뉴들..예를들면 내계좌전체보기, 로그아웃 등은 어떤 메뉴를 쓰는중이건간에 실행할수있도록 좀 밖으로 꺼내놓아주셨으면합니다. 로그아웃하러 메뉴-관리-앱설정 등등 찾아가야하는건 좀 번거로워요ㅜㅠ 특히 로그아웃을 잘하는건 은행어플상 매우 중요한데말이죠...! 개선 부탁드립니다~",2021년 3월 11일,25,별표 5개 만점에 4개를 받았습니다.
153,pecial S,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>pecial S님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좋은 이율에 편리하고 좋네요,2021년 6월 1일,0,별표 5개 만점에 5개를 받았습니다.
154,광xpower,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 5일</span></div>광xpower님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앱 서비스 이용에 불편을 드려 죄송합니다. 빠른 시일 내 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 앱 재설치 및 업데이트 이후에도 동일한 증상이 계속된다면, 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 이런 한심한 업데이트를 경험하다니요. 안드로이드 6, 7 기기에서 모두 Template name [null] is not matched. 가 나오는 창에서는 버튼이 아예 하나도 안눌려요. 즉, 사용불가입니다. 빨리 수정하세요. 등록, 조회, 이체 모두 불가입니다. 업데이트 전까지는 사용에 문제 없었는데 이런 어처구니 업는 앱(업데이트)는 처음이네요.",2021년 3월 2일,29,별표 5개 만점에 1개를 받았습니다.
155,헛뚜,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 24일</span></div>헛뚜님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 앱 지난번에 리뉴얼되고 디자인이랑 인터페이스 너무 깔끔하고 이쁜 것 같아 좋습니다. 필요한 정보는 모두 표시되어 있고, 편리하기도 하구요! 솔직히 여타 다른은행들은 뭔가 통장에 대한 정보도 확인하기 힘들게 되어 있고 너무 불편하게 해놨죠..(아무리 생각해도 일부러 그렇게 해놓은듯함--;) 짱짱!",2021년 3월 24일,11,별표 5개 만점에 5개를 받았습니다.
156,소국,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 17일</span></div>소국님, 안녕하세요. 웰컴저축은행입니다. 타행인증서 등록은 인터넷 뱅킹에서 가능합니다.
※ 인터넷뱅킹(개인) &gt; 인증센터 &gt; 타기관인증서 등록/해제
또한, 타기관 인증서 등록을 위해서는 보안카드 발급 또는 OTP 등록이 필요합니다. 현재 OTP나 보안카드와 같은 보안매체는 영업점 방문을 통한 발급이 가능합니다. 다른 은행에서 발급받은 OTP가 있으시면, 당행에 등록 후 사용가능합니다. (단, 스마트 OTP는 등록 불가합니다.) 추가 자세한 사항은 웰컴저축은행 대표 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 공동인증서 등록을 못하네요 다른 금융서비스와 연동 하려 하는데,2021년 5월 15일,0,별표 5개 만점에 2개를 받았습니다.
157,우하하배엄마,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 12일</span></div>우하하배엄마님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 깔끔하고 사용하기 편해요,2021년 4월 9일,0,별표 5개 만점에 5개를 받았습니다.
158,오석환,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 20일</span></div>오석환님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 실속있고 이자도 괜찮은 적금 이율 정말 좋네요,2021년 4월 19일,1,별표 5개 만점에 5개를 받았습니다.
159,뀨?,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>뀨?님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 보기 쉽게 되어있고 무엇보다 이자가 갑,2021년 5월 7일,0,별표 5개 만점에 5개를 받았습니다.
